latitude,longitude
12.9049788,80.2478633
12.9043001,80.2490001
12.904988,80.2474237
12.904347,80.2475497
13.1901484,80.2699121
13.1921918,80.269576
13.1779873,80.2700344
12.9040098,80.2464983
12.9050714,80.2471276
12.9053634,80.2452953
12.9022018,80.2475443
12.9022756,80.2471303
12.9019874,80.247095
12.9031437,80.2473812
12.9025024,80.2472662
12.9026956,80.2469871
12.9032483,80.2465761
12.9026058,80.2462287
12.9032725,80.2448514
12.9028385,80.2444464
12.8988581,80.2414794
12.8904371,80.2489049
12.8910861,80.2489713
12.8903896,80.249247
12.8895772,80.2491067
12.8906689,80.2472359
12.8874391,80.2461055
12.887124,80.2474729
12.8879458,80.2465073
12.8875877,80.2464983
12.8884568,80.2464807
12.88821,80.2461417
12.8882173,80.2454624
12.8884763,80.2461426
12.8884754,80.2513766
12.8879718,80.2513204
12.8869158,80.2498631
12.8870426,80.2492717
12.8860833,80.2437306
12.8871367,80.2451988
12.8872196,80.2448291
12.8862357,80.2438547
12.8862471,80.2436236
12.8865628,80.2435519
13.0135145,80.1566026
13.0135889,80.1558975
13.0140337,80.1546209
13.0139622,80.1551843
13.0131457,80.1702711
13.0122361,80.1706984
13.0113728,80.1628151
13.0110134,80.1622516
13.0113908,80.1622543
13.0105893,80.1623172
13.0078615,80.1647901
13.0061024,80.1731597
13.0075444,80.1747557
13.0125221,80.1723541
13.0126954,80.1716596
13.0125941,80.1720814
13.0121553,80.1720397
13.0121418,80.1723915
13.0131817,80.1717078
13.01416,80.1745628
13.0143597,80.1641693
13.0140554,80.1641879
13.0141139,80.1645685
13.0128528,80.1658093
13.012767,80.1650539
13.0114431,80.1615424
13.0071599,80.1744018
13.0073693,80.1736954
13.0069608,80.1744011
13.0072097,80.1736304
13.0054069,80.1727479
13.0136643,80.1727211
13.0136885,80.1722428
13.0113629,80.1638914
13.0105895,80.1646821
13.0096329,80.1647808
13.0096486,80.1643591
13.0096656,80.1638205
13.0099404,80.1647639
13.00996,80.1643667
13.0099614,80.1635315
13.0102691,80.1647762
13.0102857,80.1643735
13.0102616,80.163265
13.0093248,80.1634647
13.0093285,80.1643628
13.0093118,80.1647566
12.9163402,80.2439019
12.9160414,80.2438693
12.9155587,80.2456051
12.9157289,80.2434915
12.9163883,80.2435136
12.915831,80.2456208
12.9161083,80.2456649
12.916423,80.243234
12.9164087,80.2457171
12.9165694,80.2441996
12.9166705,80.2457523
12.9168485,80.2442018
12.9173375,80.2458219
12.9173661,80.2446214
12.9171202,80.2444031
12.9174975,80.244437
12.9169674,80.2457756
12.9171772,80.2440105
12.9177904,80.2458651
12.9178836,80.243795
12.9179419,80.2443639
12.917385,80.2436686
12.9180475,80.2458755
12.9181929,80.2445564
12.9183251,80.2456688
12.9186085,80.2448434
12.91855,80.2443224
12.9188909,80.2443981
12.9182864,80.2459007
12.9186402,80.2459306
12.9188138,80.244787
12.9188923,80.2459733
12.9190817,80.244669
12.9192204,80.2460283
12.919287,80.2455944
12.9192464,80.2445832
12.9193635,80.2439805
12.9194373,80.2447361
12.919569,80.2440167
12.9191619,80.2439409
12.9197614,80.2460808
12.9199262,80.2449051
12.9198321,80.2460874
12.9251012,80.2448243
12.9204412,80.2436417
12.9248456,80.2495755
12.923999,80.2492553
12.9246727,80.2493639
12.924739,80.2489968
12.9261073,80.2512311
12.92622,80.2506074
12.9251259,80.2483546
12.9252593,80.2477697
12.9247092,80.2483045
12.9247455,80.2461949
12.9254828,80.2463025
12.9255795,80.2460933
12.9256763,80.2454428
12.9261449,80.2466055
12.9261984,80.2462676
12.9216594,80.2500804
12.9209467,80.2499888
12.9212906,80.2512033
12.9213575,80.2503459
12.9226744,80.2510181
12.9228007,80.250306
12.9221904,80.2510351
12.9222679,80.2505478
12.9233339,80.2510701
12.922935,80.2490151
12.923228,80.2487902
12.9218639,80.2490964
12.9213941,80.2483463
12.9217071,80.247438
12.9220111,80.2479078
12.9197125,80.2464311
12.9187752,80.2461617
12.9229989,80.2471832
12.9230469,80.2482933
12.9228936,80.2493483
12.9235103,80.2480432
12.9237326,80.2472949
12.9242835,80.2472473
12.9089128,80.2487595
12.9086211,80.2487147
12.916432,80.2492811
12.91527,80.2477043
12.9157119,80.2477564
12.9153772,80.2471286
12.9154301,80.2464021
12.9145521,80.2462986
12.9154831,80.2461442
12.9168334,80.2463508
12.9169061,80.2457708
12.9162844,80.2462971
12.916337,80.2457049
12.9163027,80.2469087
12.916347,80.2465184
12.9171036,80.2466067
12.9173088,80.2466306
12.9164149,80.2481882
12.9166379,80.2476004
12.917053,80.2475792
12.9171988,80.2475899
12.917355,80.2475913
12.917678,80.2501954
12.9188791,80.2493508
12.9181909,80.2491664
12.9180582,80.2497833
12.9179414,80.2497444
12.9180673,80.2483361
12.9181471,80.2477978
12.918717,80.2469261
12.9201118,80.2487848
13.0113629,80.1808583
13.0100923,80.1805685
13.0101037,80.1805186
13.0102617,80.1798008
13.0104051,80.1806427
13.0104168,80.1805944
13.0105617,80.1799265
13.0113721,80.180783
13.0115104,80.1802477
13.0117145,80.1812706
13.0110171,80.1807858
13.0112102,80.1801291
13.0106872,80.1810869
13.0107772,80.1807299
12.9208711,80.2536164
12.9216509,80.2550717
12.921172,80.2528391
12.9198499,80.256185
12.9199598,80.2556656
12.9199575,80.2564774
12.9200067,80.2562158
12.9200464,80.2558847
12.9200773,80.256829
12.9202676,80.256863
12.9192307,80.2555435
12.9194441,80.2560952
12.9195837,80.2556245
12.9163348,80.2508015
12.909869,80.2511677
12.9089621,80.2510411
13.0107874,80.1806756
13.0094646,80.1808085
13.0097753,80.1808655
13.0098578,80.1805114
13.0098712,80.1804594
13.0100229,80.1797301
13.0123893,80.1810364
13.011841,80.1809591
13.0110334,80.1807175
13.011858,80.1809058
13.0148622,80.1797944
12.8611405,80.2293538
12.8613406,80.2278026
12.8613929,80.2266929
12.8596526,80.2262516
12.8596879,80.2256119
12.859126,80.2316763
12.8591728,80.2312928
12.8591048,80.2281935
12.8586401,80.2309061
12.8587172,80.2303708
12.8584695,80.230224
12.8597935,80.2293809
12.857175,80.2291377
12.8561238,80.2292544
12.8556478,80.2292919
12.855083,80.2310729
12.8583052,80.2315247
12.8593178,80.2317064
12.858487,80.2300362
12.8573647,80.230815
12.8564619,80.230752
12.8570315,80.2307843
12.8579254,80.229845
12.8579791,80.2293134
12.8595291,80.2274435
13.0134829,80.1938371
13.012629,80.1937931
13.0103254,80.193157
13.010458,80.1925523
13.0100566,80.1931098
13.0101752,80.1924679
13.0107137,80.1932229
13.0111916,80.1924198
13.0114115,80.1929096
13.0113384,80.1933204
13.0114941,80.1924701
13.0117296,80.1933815
13.0118788,80.1925387
13.012048,80.1934312
13.0120493,80.1873978
13.0127052,80.1826819
13.0121252,80.1829699
13.0120719,80.1844263
12.8595282,80.2281287
12.8596351,80.2274891
12.8542606,80.2307752
12.8551333,80.2304078
12.8584249,80.2306056
12.8580145,80.230134
12.8591414,80.2384812
12.8578688,80.2310767
12.8573272,80.2309391
12.8551521,80.221071
12.8563413,80.2210979
13.0121271,80.1841681
13.1456909,80.298581
13.1459778,80.2975182
13.1460191,80.2908103
13.1445512,80.2938433
13.1403367,80.2976588
13.140052,80.2973597
13.142551,80.2969794
13.142828,80.296276
13.1460567,80.2963169
13.1463181,80.2964916
13.1458707,80.2926107
13.1457198,80.2933631
13.1459749,80.2934192
13.1390583,80.2905304
13.1384374,80.2904062
12.8948093,80.2192605
12.9018554,80.2173427
13.1297869,80.2911332
13.1323404,80.2948095
13.1325404,80.2932267
13.132253,80.2965556
13.1323396,80.2959012
13.1320488,80.2965055
13.1321001,80.2959866
13.1324,80.2955475
13.1746655,80.2227617
13.1740293,80.2228492
13.1734438,80.2214176
13.1736153,80.2202609
13.1748418,80.2246868
13.1732458,80.224653
13.1319498,80.2952494
13.1334531,80.2947578
13.1328395,80.2946165
13.1348776,80.2966173
13.1439115,80.2946772
13.1440564,80.2937619
13.1441879,80.294715
13.144324,80.2938059
13.1370943,80.2916881
13.1366807,80.2921222
13.1362803,80.2916962
13.1329812,80.2878869
13.1323083,80.2878583
13.1312747,80.2887202
13.1317437,80.288768
13.1342827,80.2920932
13.1333865,80.2925035
13.135105,80.2917952
13.1349159,80.2928315
13.1342546,80.2926945
13.1344831,80.2916554
13.134381,80.2921201
13.1350143,80.2922947
13.1354532,80.2919138
13.1354771,80.2929517
13.1360856,80.2910873
13.1359994,80.2916324
13.1362549,80.2918923
13.12526,80.2877336
13.1254606,80.2869506
13.1234438,80.2877696
13.1312005,80.2892172
13.130857,80.2891614
13.1305507,80.2891529
13.1309208,80.2883374
13.1305167,80.2896155
13.1301557,80.2898946
13.1295559,80.2901424
13.1297054,80.2895106
13.1247599,80.2875937
13.1249943,80.292038
13.1730238,80.2242789
13.1730943,80.2238417
13.1718433,80.2236351
13.1723317,80.2237156
13.1724557,80.2229613
13.1717898,80.2238551
13.1719556,80.2229163
13.1727888,80.2209167
13.1736509,80.2198368
13.1742382,80.2232704
13.1731857,80.2230719
13.1721502,80.222915
13.1704645,80.2212761
13.1712623,80.2227259
13.1717481,80.2216292
13.1721999,80.2216826
13.1722692,80.220871
13.1716057,80.2214357
13.1716423,80.2206954
13.1711395,80.220902
13.1712009,80.2213646
13.17099,80.2207128
13.1723251,80.2203398
13.1768233,80.2292258
13.1768727,80.2283937
13.175496,80.2280558
13.1777005,80.2279642
13.1772951,80.2284242
13.1753335,80.2265884
13.1738,80.2265064
13.1753155,80.2261658
13.1738204,80.2261564
13.175354,80.227071
13.1769099,80.2271676
13.1757274,80.2259227
13.1755962,80.2265024
13.1759123,80.2267076
13.1760475,80.2259887
13.1762635,80.2267599
13.1763842,80.2260581
13.1766735,80.2266459
13.1767694,80.2261376
13.1770431,80.2268055
13.1771741,80.226221
13.175463,80.2279663
13.1738308,80.2257648
13.1724375,80.2257742
13.1749858,80.225392
13.1343617,80.2943137
13.1338651,80.2942047
13.1341094,80.293846
13.1338326,80.2943314
13.1454636,80.2973108
13.1372737,80.2916131
13.1350101,80.2891512
13.1320849,80.2876611
13.1312334,80.2890911
13.1339681,80.290667
13.1317832,80.2891347
13.1323374,80.2886952
13.1323949,80.2890542
13.1341734,80.2898437
13.1761094,80.2223472
13.1751704,80.2225265
13.1761029,80.2226816
13.1771058,80.2238122
13.177192,80.2234427
13.1769948,80.2227674
13.1806969,80.2235725
13.1808763,80.2200717
13.1807171,80.2216711
13.1810026,80.2202369
13.1803989,80.2232006
13.1804946,80.2226976
13.1808685,80.222778
13.1811913,80.2228493
13.1813964,80.22289
12.8890781,80.2192703
12.8976042,80.2193812
12.8961303,80.2188876
12.8891633,80.2186483
13.1749599,80.2952998
13.1750758,80.2949293
13.1750766,80.2942995
13.1740903,80.2946827
13.1736297,80.2946961
13.1746892,80.2957104
13.1733816,80.295638
13.1748465,80.2975197
13.1742966,80.2952264
13.1743166,80.2943077
13.1741324,80.296532
13.175529,80.2966822
13.1749782,80.2993208
13.1753264,80.2989616
13.1762108,80.2967749
13.1761342,80.2967637
13.1761669,80.2964417
13.1843423,80.2260478
12.9124235,80.198733
12.9119829,80.1987298
12.9146207,80.1980591
12.9152155,80.1981258
12.9148989,80.1996763
12.9151508,80.199828
12.9174933,80.197526
12.9158785,80.1999706
12.9161294,80.1999846
12.9166165,80.200705
12.9182235,80.2012979
12.9190468,80.1977528
12.9189907,80.1980327
12.9199202,80.1992003
12.920051,80.1986395
12.919346,80.2003216
12.9194942,80.1996621
12.9196791,80.1990122
12.9190284,80.2002384
12.919235,80.2037989
12.9190859,80.2054859
12.9225794,80.2044992
12.9216654,80.2043692
12.9225772,80.2031841
12.9230374,80.2039551
12.9230269,80.2042297
12.9228335,80.2066066
12.9194442,80.2070078
12.9193121,80.2062789
12.9191514,80.2069112
12.9178744,80.2063013
12.9187923,80.2065823
12.918562,80.207906
12.9187691,80.2079938
12.9196011,80.2092019
12.9196924,80.2083687
12.9206729,80.209506
12.9207695,80.2088059
12.9213213,80.2088318
12.9215984,80.2088854
12.9218441,80.2089069
12.9219592,80.2082498
12.9220533,80.2074798
12.9221751,80.2086785
12.9220376,80.2097004
12.9222363,80.2082922
12.9223147,80.2075818
12.9214049,80.2081648
12.9214938,80.2074262
12.9211017,80.2072492
12.9208507,80.2080799
12.9227068,80.2075871
12.9226075,80.2083284
12.9225552,80.208755
12.922435,80.2097493
12.9213388,80.2109071
12.9212219,80.2118331
12.9215186,80.2118906
12.9216036,80.2109258
12.9225082,80.2101003
12.922369,80.2109441
12.9209879,80.2118025
12.9211004,80.2108888
12.9207112,80.2117657
12.9208364,80.2108478
12.9206683,80.2098486
12.9205631,80.2108212
12.9204481,80.2117341
12.9189083,80.2106089
12.9191803,80.2106437
12.9194609,80.2106712
12.9200188,80.2107499
12.9201648,80.211702
12.9192862,80.2098735
12.919557,80.2098829
12.9231513,80.2122642
12.9233447,80.211404
12.9235225,80.2123464
12.9237107,80.2114826
12.9253277,80.2130481
12.9250153,80.2128071
12.9247539,80.2127818
12.9242038,80.21275
12.9248926,80.2117363
12.9249101,80.2132477
12.9264879,80.2159359
12.9262176,80.2158609
12.9259648,80.2157253
12.926153,80.2148672
12.926387,80.2139121
12.9262723,80.2132833
12.9260095,80.2132202
12.9257255,80.2131542
12.9254625,80.2130676
12.9254208,80.2144701
12.9257898,80.2141683
12.9266728,80.213986
12.9260798,80.2138316
12.9260125,80.2141133
12.9269305,80.2140528
12.9271991,80.2141263
12.9267546,80.2159823
12.9263936,80.2127258
12.9253818,80.2109411
12.9254577,80.210488
12.9253146,80.2094389
12.9252304,80.2099587
12.9254955,80.2102607
12.9261898,80.2096967
12.9262421,80.2093312
12.9266768,80.2093101
12.9258323,80.2085833
12.9268967,80.2085252
12.9247491,80.2081799
12.9256486,80.2068338
12.9243381,80.2066056
12.9265213,80.2084408
12.9265417,80.205545
12.9263247,80.2066578
12.9244053,80.2061942
12.9256669,80.203756
12.925625,80.2047013
12.9263676,80.2055046
12.926467,80.2046261
12.9237476,80.1975276
12.9250237,80.2023776
12.9250005,80.2027874
12.9269428,80.2018526
12.926954,80.2012718
12.9270699,80.1995744
12.9245112,80.2038289
12.9244641,80.2044276
12.9230538,80.2080706
12.9242349,80.2082321
12.9264716,80.2060853
12.9169031,80.1979708
12.9252334,80.2147245
13.1755934,80.2959931
13.1756696,80.295353
13.1748997,80.2965775
13.1747815,80.2952928
13.1762126,80.2959095
13.17542,80.2960377
13.1749204,80.2961148
13.1745999,80.2961148
13.1877987,80.2316026
13.1827415,80.226194
13.184284,80.2266867
13.1723098,80.2917053
13.172024,80.2916495
13.1717529,80.2916223
13.1714796,80.2915826
13.1711254,80.291527
13.1708507,80.2914837
13.1705866,80.2914413
13.168051,80.2932904
13.1684987,80.292027
13.1685963,80.2934428
13.1690356,80.2934272
13.1693743,80.2934373
13.1696757,80.293442
13.1704745,80.2921877
13.1707709,80.2922281
13.1703993,80.293973
13.1706831,80.2939625
13.1710619,80.2922559
13.1725611,80.2938222
13.1718241,80.2939576
13.1721701,80.2923487
13.1723224,80.2923619
13.1721702,80.2938462
13.1712331,80.2939594
13.171908,80.2923268
13.17182,80.2972497
13.1720326,80.2962829
13.1724179,80.2960815
13.1719414,80.2959631
13.172883,80.2958072
13.1724918,80.2957222
13.1720401,80.2956224
13.1721893,80.2973364
13.1726311,80.2950378
13.1713077,80.296042
13.1704808,80.2958208
13.1708845,80.2959227
13.171079,80.294796
13.1711424,80.2943473
13.171536,80.3013002
13.171678,80.3009773
13.1718626,80.3010548
13.1715271,80.300914
13.1715671,80.3004849
13.1705277,80.3003436
13.1700601,80.2995356
13.1696003,80.3003109
13.1706788,80.2996259
13.1711966,80.3003082
13.1702623,80.2995664
13.1699322,80.3002392
13.1700874,80.3004302
13.170483,80.2996109
13.1702807,80.3005195
13.1697561,80.2995164
13.168096,80.290224
13.1687362,80.2392341
13.1697189,80.2391239
13.1722392,80.2388327
13.1724871,80.2404821
13.1878888,80.2372178
13.189533,80.2318097
13.1882022,80.2316312
13.1858073,80.2315139
13.1854028,80.2315026
13.1850056,80.2314898
13.1705232,80.2371232
13.1712884,80.2371065
13.1712303,80.2364575
13.1712586,80.2364131
13.1725512,80.2422522
13.1728601,80.2421996
13.173496,80.2438308
13.1734913,80.2431656
13.1731325,80.2418011
13.1729479,80.2405949
13.1726672,80.2418057
13.1717196,80.2401914
13.1722168,80.2401106
13.1724831,80.2404438
13.1729507,80.2403964
13.1742487,80.2408925
13.1742539,80.2407476
13.1742455,80.2404978
13.173379,80.2408268
13.1734223,80.2396268
13.1742666,80.2395204
13.1727444,80.2394213
13.1734538,80.2403751
13.1743283,80.2402675
13.1743416,80.2404853
13.1743143,80.2400262
13.1734414,80.2401322
13.1744354,80.2400091
13.1733685,80.2406082
13.1734286,80.2398813
13.173221,80.2398987
13.1727914,80.2399765
13.1725141,80.2418162
13.171671,80.2399644
13.1711418,80.2411112
13.1705629,80.2407807
13.1711543,80.2407263
13.1711902,80.2403166
13.1716865,80.2419998
13.1703668,80.2398614
13.1708567,80.2403901
13.1707327,80.2398156
13.1706302,80.2392188
13.170256,80.2411868
13.170117,80.2404975
13.1706208,80.241146
13.1705114,80.2404564
13.1702385,80.2393086
13.1686127,80.2378468
13.1681262,80.237855
13.1690867,80.2378656
13.1716577,80.2382288
13.1715911,80.2374732
13.170911,80.2388493
13.1708556,80.2381839
13.1705005,80.2382116
13.1705464,80.2389274
13.1704524,80.2377165
13.1706526,80.2374668
13.1719062,80.2376173
13.1688394,80.2417508
13.1688739,80.2421504
13.1687561,80.2407446
13.1677409,80.2408466
13.1687873,80.2403813
13.167226,80.2412548
13.1688817,80.2407329
13.168248,80.2397329
13.1683579,80.238875
13.1671234,80.2348541
13.1672377,80.2343767
13.1673082,80.2336599
13.1702968,80.2323251
13.1683648,80.2334749
13.167617,80.2343687
13.1677169,80.2330685
13.168383,80.2330524
13.1679796,80.2318802
13.1679154,80.2312271
13.1734864,80.2434767
13.1739901,80.2434526
13.1734861,80.2435009
13.1725837,80.2435599
13.1723951,80.2436612
12.9199016,80.2115617
12.9180199,80.2102316
12.917836,80.2109995
12.9176523,80.2101458
12.9174651,80.2109015
12.9172569,80.2100493
12.9170912,80.2107519
12.9165318,80.2098716
12.9189927,80.2099974
12.9188245,80.2099704
12.9189466,80.2103313
12.9187274,80.2102916
12.9200401,80.2105317
12.9197388,80.2107104
12.9197641,80.2104928
12.9190879,80.2114612
12.9193426,80.2114911
12.9188322,80.211283
12.918131,80.2111661
12.9190431,80.2096524
12.9192307,80.2096828
12.9188988,80.209629
12.9179727,80.2069293
12.9181211,80.2063796
12.9167914,80.2025098
12.9171602,80.2025988
12.9168377,80.202183
12.917272,80.2022623
12.91689,80.2018146
12.9167622,80.2027153
12.9177011,80.2053277
12.9197243,80.2053802
12.9209524,80.2048591
12.9206038,80.204697
12.9190944,80.2028385
12.9205364,80.2033883
12.9175875,80.1981407
12.915501,80.1970034
12.9165713,80.1979053
12.9166903,80.1975396
12.9170582,80.1988156
12.9165498,80.2001636
12.9169457,80.199351
12.9166918,80.2004704
12.916206,80.2003885
12.9157807,80.1992687
12.9155903,80.199988
12.9109986,80.1981887
12.9113871,80.1982481
13.1688164,80.2271676
13.176317,80.2357929
13.1743864,80.2387913
13.1744989,80.2384729
13.1744231,80.2384873
13.1742007,80.2383242
13.1739968,80.2386229
13.1740963,80.2384219
13.1742086,80.2386625
13.1738883,80.238677
13.1703788,80.239913
13.1694289,80.2398853
13.1756779,80.2426292
13.1750997,80.2427638
13.1750038,80.2423013
13.169983,80.2412938
13.170148,80.2416287
13.1694715,80.2408586
13.1696007,80.2413255
13.1692085,80.2392608
13.1692308,80.2386886
12.9490001,80.2408703
13.170505,80.2323415
13.1755727,80.2324676
12.9408118,80.2312748
12.9401591,80.2303826
12.939683,80.2339637
12.9398701,80.235602
12.9387855,80.2368394
12.9410254,80.2305981
12.9383358,80.2360135
12.9385632,80.2352739
12.9391068,80.2327613
12.9389245,80.2320291
12.9396469,80.2302123
12.9411496,80.2301328
12.9390427,80.2313223
12.9389306,80.2368625
13.1700138,80.2944271
13.172411,80.2992867
13.172007,80.2991467
13.1717619,80.2984833
13.1714589,80.2983907
13.1707845,80.2980654
13.1737716,80.2982603
13.1738895,80.2976093
12.9385447,80.2367764
12.9398871,80.2303004
12.9387422,80.2324864
12.9390428,80.2355213
12.9306008,80.2340227
12.9297178,80.2341826
12.9315087,80.2341737
12.9293244,80.2340841
12.9303949,80.2338543
12.9305554,80.2346732
12.9294539,80.2366264
12.9300201,80.2367193
12.9298988,80.2361463
12.9297533,80.2366379
12.9298516,80.2336984
12.9296104,80.2371455
13.172016,80.2946331
13.1723484,80.294354
13.1714452,80.2971571
13.1733729,80.2972497
13.1723237,80.2946768
13.1728137,80.2961607
13.1737638,80.297211
13.1732523,80.2962422
13.1872356,80.2369361
13.1843112,80.2369986
13.1844259,80.2285047
13.1844425,80.2283349
13.1845031,80.2279702
13.1847511,80.2286308
13.1816172,80.2271609
13.1693702,80.2219601
13.1688373,80.2206954
13.1677837,80.2221946
13.167948,80.2226679
13.1674329,80.2211896
13.1688295,80.2217898
13.1689776,80.2222157
12.9247801,80.2053682
12.926121,80.2054471
12.9266839,80.2075229
12.9265415,80.2074011
12.9243959,80.2092498
12.9244568,80.2106906
12.92454,80.2126105
12.9243041,80.2119215
12.926962,80.2162961
12.9250004,80.2157387
12.9251712,80.2155261
12.9260244,80.215471
12.9253569,80.2153163
12.926091,80.2152045
12.9252092,80.2150371
12.9267926,80.2134462
12.9259429,80.2135336
12.9249715,80.2113687
12.9232459,80.2107716
12.9235775,80.2108285
12.9228247,80.2121919
12.9230175,80.2113314
12.9229027,80.2091299
12.9234659,80.2092183
12.9259217,80.2122062
12.9239122,80.2126959
12.9233054,80.2135287
12.9230202,80.2128396
12.9259282,80.205321
12.9257261,80.2066739
12.9252874,80.2065534
12.9259113,80.2075351
12.9255334,80.2074787
12.9233964,80.2071635
12.923316,80.2066388
12.9222916,80.2039054
12.9253878,80.2024202
12.925356,80.202848
12.925789,80.2018662
12.9254436,80.2018757
12.9254076,80.2015365
12.9257819,80.2015376
12.924775,80.2007196
12.923607,80.2008538
12.921681,80.2082071
12.9217646,80.2074565
12.9210438,80.208832
12.9216882,80.2106935
12.9206377,80.2101954
12.9208177,80.2102266
12.9215091,80.2054679
12.9226949,80.2026094
12.9236363,80.1981336
13.1750657,80.2986557
13.1856166,80.30821
13.1852984,80.3066371
13.1857181,80.3054566
13.1844323,80.3072147
13.1843933,80.3072563
13.1835026,80.3043151
13.1843366,80.3039202
13.1845412,80.303998
13.1850058,80.3048863
13.1849065,80.3051961
13.1846541,80.3040402
13.1809521,80.3037628
13.1803309,80.3038393
13.1806137,80.3038665
13.1796943,80.3047454
13.1806141,80.3031291
13.1811571,80.3033996
13.1810876,80.3035928
13.1813463,80.3027134
13.183008,80.3006605
13.1837817,80.3018074
13.1823482,80.300373
13.1814687,80.3023684
13.1820546,80.3008974
13.1825115,80.300128
13.1794084,80.3018704
13.178143,80.3010017
13.1810295,80.2991736
13.1794789,80.2978471
13.1800422,80.2978333
13.1776439,80.2990383
13.1771281,80.2988572
13.1769093,80.3007347
13.1766304,80.2999003
13.1753411,80.3011165
13.1755021,80.3003768
13.1751352,80.3025752
13.1740658,80.3019427
13.1748699,80.3016629
13.1757111,80.301207
13.1758888,80.3004972
13.1763585,80.3005996
13.1750013,80.3002616
13.1760624,80.2974189
13.1767984,80.2976183
13.1761913,80.2990876
13.1763522,80.2985444
13.1757507,80.299001
13.1763987,80.2991284
13.1756873,80.2992086
13.1763126,80.2981781
13.1727525,80.2995289
13.1723788,80.2994212
13.1732846,80.3017926
13.1733912,80.3013016
13.173628,80.3013446
13.1731828,80.3011919
13.1729239,80.3017557
13.1724155,80.3007846
13.1709039,80.2999812
13.1710678,80.3002373
13.1693518,80.3000781
13.1694332,80.299491
13.170084,80.2975557
13.1696575,80.2995086
13.1726642,80.3017167
13.1747744,80.3008612
13.1750814,80.2999068
13.1745777,80.2977955
13.1743694,80.2980381
13.1744451,80.2975
13.1744962,80.2965475
13.1707248,80.2961399
13.1702359,80.2960495
13.1713518,80.294829
13.1713289,80.2950634
13.171345,80.2943427
13.1752311,80.2957705
13.1745546,80.2988256
13.1743508,80.2985842
13.1767971,80.2971907
13.1752918,80.2953199
13.1745382,80.2981795
13.1758171,80.2959416
13.1757634,80.2967126
13.1767809,80.2967249
13.1751887,80.2961021
13.1719088,80.2968457
13.1779854,80.2189919
13.175704,80.2201464
13.1761878,80.219811
13.1839245,80.2335593
13.1846575,80.2342519
13.1841844,80.2349286
13.1843001,80.2342836
13.1848803,80.2357051
13.1849593,80.2346947
13.1859177,80.2352471
12.9285976,80.2403351
12.9299976,80.2380882
12.9296942,80.2391359
12.9302002,80.2386542
12.930642,80.2383175
12.9312103,80.2385198
12.9297769,80.2374586
12.9277027,80.2423132
12.9274462,80.2416712
12.9258961,80.2411562
12.9277752,80.2420974
12.9278727,80.2418202
12.9271362,80.2415561
12.9275864,80.241725
12.9281032,80.2418965
12.9309072,80.238405
12.9285377,80.2397683
12.9266379,80.2413896
12.9261512,80.2412219
12.9269001,80.2414803
12.9283781,80.2402699
12.9287472,80.2398313
12.9281999,80.240771
12.9303261,80.2393165
12.9305034,80.2387413
12.9288326,80.2395609
12.9311242,80.2378333
12.9308418,80.237706
12.9281185,80.2410563
13.1797998,80.3089023
13.1788233,80.3086571
13.1689224,80.3069014
13.1689716,80.306498
13.1693419,80.3065507
13.1733202,80.3035905
13.173392,80.3029843
13.1683781,80.3061228
13.1686702,80.3045413
13.1688693,80.305821
13.1686215,80.3062164
13.1695618,80.3064129
13.1708264,80.3062387
13.1710617,80.3051283
13.1703528,80.304191
13.1691281,80.3030975
13.1684513,80.3027831
13.1685361,80.3022271
13.1695421,80.303107
13.1697425,80.3017115
13.1698952,80.3031448
13.1701183,80.3017598
13.1687967,80.3027331
13.1688357,80.3022583
13.168521,80.3020535
13.1686135,80.30149
12.9282854,80.2405312
12.9263692,80.2413024
12.9283272,80.2411302
12.9290305,80.2365929
12.9286216,80.2394954
12.9297117,80.2376716
12.9285099,80.2406047
12.9284222,80.2408456
12.9299867,80.2392121
12.9270152,80.2376411
12.9276107,80.2411599
12.9282701,80.2391236
12.9280921,80.2396547
12.9280293,80.2398423
12.9288025,80.2380035
12.9287264,80.2382213
12.9286242,80.2385138
12.9288686,80.2377618
12.9289648,80.2374536
12.9290259,80.2372437
12.9291037,80.2369764
13.1797996,80.2346014
13.180418,80.2345731
13.1816104,80.2348089
13.1797217,80.2354332
13.1799511,80.2341601
13.1808405,80.2337547
13.1818649,80.2330995
13.1818444,80.2327184
13.1820006,80.2330955
13.1823419,80.2334721
13.1828018,80.2335953
13.1834381,80.2335226
13.1851389,80.2357297
13.1853745,80.2357601
13.183462,80.2361677
13.1726527,80.2414534
13.1730469,80.2414037
13.1695718,80.2433714
13.1704268,80.2418807
13.1703719,80.2416015
13.1662599,80.2360505
13.1659238,80.2359613
13.1681736,80.2360026
13.1677261,80.2359679
13.1681906,80.2357126
13.1675498,80.2356521
13.1675419,80.2350908
13.1682251,80.2350813
12.9284387,80.2367294
12.927471,80.2388636
12.9275355,80.2413926
12.9268074,80.2408955
12.928989,80.2383099
12.9277697,80.2379091
12.9295681,80.2382569
12.9281751,80.2383633
12.9276919,80.2409041
12.929397,80.2387729
12.9269318,80.2379017
12.927236,80.2395868
12.9294942,80.2384799
12.9272353,80.2412874
12.9284736,80.2384633
12.9290624,80.2380893
12.9272996,80.2393856
12.928666,80.2368137
12.927655,80.2400164
12.9267299,80.2411233
12.928409,80.2376171
12.9281032,80.2377693
12.9278243,80.2377355
12.9274232,80.2399359
12.9281783,80.2375313
12.9281953,80.2393715
